unit,category,use,translation,item,subcategory,value,date,source
Stück (Piece),Fish,,Unclear,Zertten,,,1649,
Stück (Piece),Fish,,Unclear,Zertten,,,1650,
Stück (Piece),Fish,,Unclear,Zertten,,,1651,
Stück (Piece),Fish,,Unclear,Zertten,,,1652,
Stück (Piece),Fish,,Unclear,Zertten,,,1653,
Stück (Piece),Fish,,Unclear,Zertten,,,1654,
Stück (Piece),Fish,,Unclear,Zertten,,,1655,
Stück (Piece),Fish,,Unclear,Zertten,,,1656,
Stück (Piece),Fish,,Unclear,Zertten,,,1657,
Stück (Piece),Fish,,Unclear,Zertten,,,1658,
Stück (Piece),Fish,,Unclear,Zertten,,,1659,
Stück (Piece),Fish,,Unclear,Zertten,,,1660,
Stück (Piece),Fish,,Unclear,Zertten,,,1661,
Stück (Piece),Fish,,Unclear,Zertten,,,1662,
Stück (Piece),Fish,,Unclear,Zertten,,,1663,
Stück (Piece),Fish,,Unclear,Zertten,,,1664,
Stück (Piece),Fish,,Unclear,Zertten,,,1665,
Stück (Piece),Fish,,Unclear,Zertten,,,1666,
Stück (Piece),Fish,,Unclear,Zertten,,,1667,
Stück (Piece),Fish,,Unclear,Zertten,,,1668,
Stück (Piece),Fish,,Unclear,Zertten,,,1669,
Stück (Piece),Fish,,Unclear,Zertten,,,1670,
Stück (Piece),Fish,,Unclear,Zertten,,,1671,
Stück (Piece),Fish,,Unclear,Zertten,,,1672,
Stück (Piece),Fish,,Unclear,Zertten,,,1673,
Stück (Piece),Fish,,Unclear,Zertten,,,1674,
Stück (Piece),Fish,,Unclear,Zertten,,,1675,
Stück (Piece),Fish,,Unclear,Zertten,,,1676,
Stück (Piece),Fish,,Unclear,Zertten,,,1677,
Stück (Piece),Fish,,Unclear,Zertten,,,1678,
Stück (Piece),Fish,,Unclear,Zertten,,,1679,
Stück (Piece),Fish,,Unclear,Zertten,,,1680,
Stück (Piece),Fish,,Unclear,Zertten,,,1681,
Stück (Piece),Fish,,Unclear,Zertten,,,1682,
Stück (Piece),Fish,,Unclear,Zertten,,,1683,
Stück (Piece),Fish,,Unclear,Zertten,,,1684,
Stück (Piece),Fish,,Unclear,Zertten,,,1685,
Stück (Piece),Fish,,Unclear,Zertten,,,1686,
Stück (Piece),Fish,,Unclear,Zertten,,,1687,
Stück (Piece),Fish,,Unclear,Zertten,,,1688,
Stück (Piece),Fish,,Atlantic herring,Strömlinge,,,1640,
Stück (Piece),Fish,,Atlantic herring,Strömlinge,,,1641,
Stück (Piece),Fish,,Atlantic herring,Strömlinge,,,1642,
Stück (Piece),Fish,,Atlantic herring,Strömlinge,,,1643,
Stück (Piece),Fish,,Atlantic herring,Strömlinge,,,1644,
Stück (Piece),Fish,,Atlantic herring,Strömlinge,,,1645,
Stück (Piece),Fish,,Atlantic herring,Strömlinge,,0,1646,
Stück (Piece),Fish,,Atlantic herring,Strömlinge,,,1647,
Stück (Piece),Fish,,Atlantic herring,Strömlinge,,,1648,
Stück (Piece),Fish,,Atlantic herring,Strömlinge,,,1649,
Stück (Piece),Fish,,Atlantic herring,Strömlinge,,,1650,
Stück (Piece),Fish,,Atlantic herring,Strömlinge,,,1651,
Stück (Piece),Fish,,Atlantic herring,Strömlinge,,,1652,
Stück (Piece),Fish,,Atlantic herring,Strömlinge,,,1653,
Stück (Piece),Fish,,Atlantic herring,Strömlinge,,,1654,
Stück (Piece),Fish,,Atlantic herring,Strömlinge,,,1655,
Stück (Piece),Fish,,Atlantic herring,Strömlinge,,,1656,
Stück (Piece),Fish,,Atlantic herring,Strömlinge,,,1657,
Stück (Piece),Fish,,Atlantic herring,Strömlinge,,,1658,
Stück (Piece),Fish,,Atlantic herring,Strömlinge,,,1659,
Stück (Piece),Fish,,Atlantic herring,Strömlinge,,,1660,
Stück (Piece),Fish,,Atlantic herring,Strömlinge,,,1661,
Stück (Piece),Fish,,Atlantic herring,Strömlinge,,,1662,
Stück (Piece),Fish,,Atlantic herring,Strömlinge,,,1663,
Stück (Piece),Fish,,Atlantic herring,Strömlinge,,,1664,
Stück (Piece),Fish,,Atlantic herring,Strömlinge,,,1665,
Stück (Piece),Fish,,Atlantic herring,Strömlinge,,,1666,
Stück (Piece),Fish,,Atlantic herring,Strömlinge,,,1667,
Stück (Piece),Fish,,Atlantic herring,Strömlinge,,,1668,
Stück (Piece),Fish,,Atlantic herring,Strömlinge,,,1669,
Stück (Piece),Fish,,Atlantic herring,Strömlinge,,,1670,
Stück (Piece),Fish,,Atlantic herring,Strömlinge,,,1671,
Stück (Piece),Fish,,Atlantic herring,Strömlinge,,,1672,
Stück (Piece),Fish,,Atlantic herring,Strömlinge,,,1673,
Stück (Piece),Fish,,Atlantic herring,Strömlinge,,,1674,
Stück (Piece),Fish,,Atlantic herring,Strömlinge,,,1675,
Stück (Piece),Fish,,Atlantic herring,Strömlinge,,,1676,
Stück (Piece),Fish,,Atlantic herring,Strömlinge,,,1677,
Stück (Piece),Fish,,Atlantic herring,Strömlinge,,,1678,
Stück (Piece),Fish,,Atlantic herring,Strömlinge,,,1679,
Stück (Piece),Fish,,Atlantic herring,Strömlinge,,,1680,
Stück (Piece),Fish,,Atlantic herring,Strömlinge,,,1681,
Stück (Piece),Fish,,Atlantic herring,Strömlinge,,,1682,
Stück (Piece),Fish,,Atlantic herring,Strömlinge,,,1683,
Stück (Piece),Fish,,Atlantic herring,Strömlinge,,,1684,
Stück (Piece),Fish,,Atlantic herring,Strömlinge,,,1685,
Stück (Piece),Fish,,Atlantic herring,Strömlinge,,,1686,
Stück (Piece),Fish,,Atlantic herring,Strömlinge,,,1687,
Stück (Piece),Fish,,Atlantic herring,Strömlinge,,,1688,
Stück (Piece),Fish,,Wels catfish,Welße,,,1640,
Stück (Piece),Fish,,Wels catfish,Welße,,,1641,
Stück (Piece),Fish,,Wels catfish,Welße,,,1642,
Stück (Piece),Fish,,Wels catfish,Welße,,,1643,
Stück (Piece),Fish,,Wels catfish,Welße,,,1644,
Stück (Piece),Fish,,Wels catfish,Welße,,,1645,
Stück (Piece),Fish,,Wels catfish,Welße,,0,1646,
Stück (Piece),Fish,,Wels catfish,Welße,,,1647,
Stück (Piece),Fish,,Wels catfish,Welße,,,1648,
Stück (Piece),Fish,,Wels catfish,Welße,,,1649,
Stück (Piece),Fish,,Wels catfish,Welße,,,1650,
Stück (Piece),Fish,,Wels catfish,Welße,,,1651,
Stück (Piece),Fish,,Wels catfish,Welße,,,1652,
Stück (Piece),Fish,,Wels catfish,Welße,,,1653,
Stück (Piece),Fish,,Wels catfish,Welße,,,1654,
Stück (Piece),Fish,,Wels catfish,Welße,,,1655,
Stück (Piece),Fish,,Wels catfish,Welße,,,1656,
Stück (Piece),Fish,,Wels catfish,Welße,,,1657,
Stück (Piece),Fish,,Wels catfish,Welße,,,1658,
Stück (Piece),Fish,,Wels catfish,Welße,,,1659,
Stück (Piece),Fish,,Wels catfish,Welße,,,1660,
Stück (Piece),Fish,,Wels catfish,Welße,,,1661,
Stück (Piece),Fish,,Wels catfish,Welße,,,1662,
Stück (Piece),Fish,,Wels catfish,Welße,,,1663,
Stück (Piece),Fish,,Wels catfish,Welße,,,1664,
Stück (Piece),Fish,,Wels catfish,Welße,,,1665,
Stück (Piece),Fish,,Wels catfish,Welße,,,1666,
Stück (Piece),Fish,,Wels catfish,Welße,,,1667,
Stück (Piece),Fish,,Wels catfish,Welße,,1,1668,
Stück (Piece),Fish,,Wels catfish,Welße,,,1669,
Stück (Piece),Fish,,Wels catfish,Welße,,,1670,
Stück (Piece),Fish,,Wels catfish,Welße,,,1671,
Stück (Piece),Fish,,Wels catfish,Welße,,,1672,
Stück (Piece),Fish,,Wels catfish,Welße,,,1673,
Stück (Piece),Fish,,Wels catfish,Welße,,,1674,
Stück (Piece),Fish,,Wels catfish,Welße,,,1675,
Stück (Piece),Fish,,Wels catfish,Welße,,,1676,
Stück (Piece),Fish,,Wels catfish,Welße,,,1677,
Stück (Piece),Fish,,Wels catfish,Welße,,,1678,
Stück (Piece),Fish,,Wels catfish,Welße,,,1679,
Stück (Piece),Fish,,Wels catfish,Welße,,,1680,
Stück (Piece),Fish,,Wels catfish,Welße,,,1681,
Stück (Piece),Fish,,Wels catfish,Welße,,,1682,
Stück (Piece),Fish,,Wels catfish,Welße,,,1683,
Stück (Piece),Fish,,Wels catfish,Welße,,,1684,
Stück (Piece),Fish,,Wels catfish,Welße,,,1685,
Stück (Piece),Fish,,Wels catfish,Welße,,,1686,
Stück (Piece),Fish,,Wels catfish,Welße,,,1687,
Stück (Piece),Fish,,Wels catfish,Welße,,,1688,
Stück (Piece),Fish,,sturgeon,Stör,,,1640,
Stück (Piece),Fish,,sturgeon,Stör,,1,1641,
Stück (Piece),Fish,,sturgeon,Stör,,,1642,
Stück (Piece),Fish,,sturgeon,Stör,,,1643,
Stück (Piece),Fish,,sturgeon,Stör,,,1644,
Stück (Piece),Fish,,sturgeon,Stör,,,1645,
Stück (Piece),Fish,,sturgeon,Stör,,1,1646,
Stück (Piece),Fish,,sturgeon,Stör,,,1647,
Stück (Piece),Fish,,sturgeon,Stör,,,1648,
Stück (Piece),Fish,,sturgeon,Stör,,,1649,
Stück (Piece),Fish,,sturgeon,Stör,,,1650,
Stück (Piece),Fish,,sturgeon,Stör,,,1651,
Stück (Piece),Fish,,sturgeon,Stör,,,1652,
Stück (Piece),Fish,,sturgeon,Stör,,,1653,
Stück (Piece),Fish,,sturgeon,Stör,,,1654,
Stück (Piece),Fish,,sturgeon,Stör,,,1655,
Stück (Piece),Fish,,sturgeon,Stör,,,1656,
Stück (Piece),Fish,,sturgeon,Stör,,,1657,
Stück (Piece),Fish,,sturgeon,Stör,,,1658,
Stück (Piece),Fish,,sturgeon,Stör,,,1659,
Stück (Piece),Fish,,sturgeon,Stör,,,1660,
Stück (Piece),Fish,,sturgeon,Stör,,,1661,
Stück (Piece),Fish,,sturgeon,Stör,,,1662,
Stück (Piece),Fish,,sturgeon,Stör,,3,1663,
Stück (Piece),Fish,,sturgeon,Stör,,,1664,
Stück (Piece),Fish,,sturgeon,Stör,,,1665,
Stück (Piece),Fish,,sturgeon,Stör,,,1666,
Stück (Piece),Fish,,sturgeon,Stör,,,1667,
Stück (Piece),Fish,,sturgeon,Stör,,0,1668,
Stück (Piece),Fish,,sturgeon,Stör,,,1669,
Stück (Piece),Fish,,sturgeon,Stör,,,1670,
Stück (Piece),Fish,,sturgeon,Stör,,,1671,
Stück (Piece),Fish,,sturgeon,Stör,,,1672,
Stück (Piece),Fish,,sturgeon,Stör,,,1673,
Stück (Piece),Fish,,sturgeon,Stör,,,1674,
Stück (Piece),Fish,,sturgeon,Stör,,,1675,
Stück (Piece),Fish,,sturgeon,Stör,,,1676,
Stück (Piece),Fish,,sturgeon,Stör,,,1677,
Stück (Piece),Fish,,sturgeon,Stör,,,1678,
Stück (Piece),Fish,,sturgeon,Stör,,,1679,
Stück (Piece),Fish,,sturgeon,Stör,,,1680,
Stück (Piece),Fish,,sturgeon,Stör,,,1681,
Stück (Piece),Fish,,sturgeon,Stör,,,1682,
Stück (Piece),Fish,,sturgeon,Stör,,,1683,
Stück (Piece),Fish,,sturgeon,Stör,,,1684,
Stück (Piece),Fish,,sturgeon,Stör,,,1685,
Stück (Piece),Fish,,sturgeon,Stör,,,1686,
Stück (Piece),Fish,,sturgeon,Stör,,,1687,
Stück (Piece),Fish,,sturgeon,Stör,,,1688,
Stück (Piece),Fish,,perch,Perschken,,,1640,
Stück (Piece),Fish,,perch,Perschken,,60,1641,
Stück (Piece),Fish,,perch,Perschken,,,1642,
Stück (Piece),Fish,,perch,Perschken,,,1643,
Stück (Piece),Fish,,perch,Perschken,,,1644,
Stück (Piece),Fish,,perch,Perschken,,,1645,
Stück (Piece),Fish,,perch,Perschken,,,1646,
Stück (Piece),Fish,,perch,Perschken,,,1647,
Stück (Piece),Fish,,perch,Perschken,,,1648,
Stück (Piece),Fish,,perch,Perschken,,,1649,
Stück (Piece),Fish,,perch,Perschken,,,1650,
Stück (Piece),Fish,,perch,Perschken,,,1651,
Stück (Piece),Fish,,perch,Perschken,,,1652,
Stück (Piece),Fish,,perch,Perschken,,,1653,
Stück (Piece),Fish,,perch,Perschken,,,1654,
Stück (Piece),Fish,,perch,Perschken,,,1655,
Stück (Piece),Fish,,perch,Perschken,,,1656,
Stück (Piece),Fish,,perch,Perschken,,,1657,
Stück (Piece),Fish,,perch,Perschken,,,1658,
Stück (Piece),Fish,,perch,Perschken,,,1659,
Stück (Piece),Fish,,perch,Perschken,,,1660,
Stück (Piece),Fish,,perch,Perschken,,,1661,
Stück (Piece),Fish,,perch,Perschken,,,1662,
Stück (Piece),Fish,,perch,Perschken,,,1663,
Stück (Piece),Fish,,perch,Perschken,,,1664,
Stück (Piece),Fish,,perch,Perschken,,,1665,
Stück (Piece),Fish,,perch,Perschken,,,1666,
Stück (Piece),Fish,,perch,Perschken,,,1667,
Stück (Piece),Fish,,perch,Perschken,,,1668,
Stück (Piece),Fish,,perch,Perschken,,,1669,
Stück (Piece),Fish,,perch,Perschken,,,1670,
Stück (Piece),Fish,,perch,Perschken,,,1671,
Stück (Piece),Fish,,perch,Perschken,,,1672,
Stück (Piece),Fish,,perch,Perschken,,,1673,
Stück (Piece),Fish,,perch,Perschken,,,1674,
Stück (Piece),Fish,,perch,Perschken,,,1675,
Stück (Piece),Fish,,perch,Perschken,,,1676,
Stück (Piece),Fish,,perch,Perschken,,,1677,
Stück (Piece),Fish,,perch,Perschken,,,1678,
Stück (Piece),Fish,,perch,Perschken,,,1679,
Stück (Piece),Fish,,perch,Perschken,,,1680,
Stück (Piece),Fish,,perch,Perschken,,,1681,
Stück (Piece),Fish,,perch,Perschken,,,1682,
Stück (Piece),Fish,,perch,Perschken,,,1683,
Stück (Piece),Fish,,perch,Perschken,,,1684,
Stück (Piece),Fish,,perch,Perschken,,,1685,
Stück (Piece),Fish,,perch,Perschken,,,1686,
Stück (Piece),Fish,,perch,Perschken,,,1687,
Stück (Piece),Fish,,perch,Perschken,,,1688,
Stück (Piece),Fish,,chameleon loach,Schmerllen,,,1640,
Stück (Piece),Fish,,chameleon loach,Schmerllen,,,1641,
Stück (Piece),Fish,,chameleon loach,Schmerllen,,,1642,
Stück (Piece),Fish,,chameleon loach,Schmerllen,,,1643,
Stück (Piece),Fish,,chameleon loach,Schmerllen,,,1644,
Stück (Piece),Fish,,chameleon loach,Schmerllen,,,1645,
Stück (Piece),Fish,,chameleon loach,Schmerllen,,,1646,
Stück (Piece),Fish,,chameleon loach,Schmerllen,,,1647,
Stück (Piece),Fish,,chameleon loach,Schmerllen,,,1648,
Stück (Piece),Fish,,chameleon loach,Schmerllen,,,1649,
Stück (Piece),Fish,,chameleon loach,Schmerllen,,,1650,
Stück (Piece),Fish,,chameleon loach,Schmerllen,,,1651,
Stück (Piece),Fish,,chameleon loach,Schmerllen,,,1652,
Stück (Piece),Fish,,chameleon loach,Schmerllen,,,1653,
Stück (Piece),Fish,,chameleon loach,Schmerllen,,,1654,
Stück (Piece),Fish,,chameleon loach,Schmerllen,,,1655,
Stück (Piece),Fish,,chameleon loach,Schmerllen,,,1656,
Stück (Piece),Fish,,chameleon loach,Schmerllen,,,1657,
Stück (Piece),Fish,,chameleon loach,Schmerllen,,,1658,
Stück (Piece),Fish,,chameleon loach,Schmerllen,,,1659,
Stück (Piece),Fish,,chameleon loach,Schmerllen,,,1660,
Stück (Piece),Fish,,chameleon loach,Schmerllen,,,1661,
Stück (Piece),Fish,,chameleon loach,Schmerllen,,,1662,
Stück (Piece),Fish,,chameleon loach,Schmerllen,,,1663,
Stück (Piece),Fish,,chameleon loach,Schmerllen,,,1664,
Stück (Piece),Fish,,chameleon loach,Schmerllen,,,1665,
Stück (Piece),Fish,,chameleon loach,Schmerllen,,,1666,
Stück (Piece),Fish,,chameleon loach,Schmerllen,,,1667,
Stück (Piece),Fish,,chameleon loach,Schmerllen,,,1668,
Stück (Piece),Fish,,chameleon loach,Schmerllen,,,1669,
Stück (Piece),Fish,,chameleon loach,Schmerllen,,1311,1670,
Stück (Piece),Fish,,chameleon loach,Schmerllen,,360,1671,
Stück (Piece),Fish,,chameleon loach,Schmerllen,,,1672,
Stück (Piece),Fish,,chameleon loach,Schmerllen,,,1673,
Stück (Piece),Fish,,chameleon loach,Schmerllen,,,1674,
Stück (Piece),Fish,,chameleon loach,Schmerllen,,,1675,
Stück (Piece),Fish,,chameleon loach,Schmerllen,,,1676,
Stück (Piece),Fish,,chameleon loach,Schmerllen,,,1677,
Stück (Piece),Fish,,chameleon loach,Schmerllen,,,1678,
Stück (Piece),Fish,,chameleon loach,Schmerllen,,780,1679,
Stück (Piece),Fish,,chameleon loach,Schmerllen,,,1680,
Stück (Piece),Fish,,chameleon loach,Schmerllen,,,1681,
Stück (Piece),Fish,,chameleon loach,Schmerllen,,300,1682,
Stück (Piece),Fish,,chameleon loach,Schmerllen,,,1683,
Stück (Piece),Fish,,chameleon loach,Schmerllen,,,1684,
Stück (Piece),Fish,,chameleon loach,Schmerllen,,,1685,
Stück (Piece),Fish,,chameleon loach,Schmerllen,,,1686,
Stück (Piece),Fish,,chameleon loach,Schmerllen,,,1687,
Stück (Piece),Fish,,chameleon loach,Schmerllen,,,1688,
Stof,Fish,,Unclear,Stückcarußen [Larußen?],,,1640,
Stof,Fish,,Unclear,Stückcarußen [Larußen?],,,1641,
Stof,Fish,,Unclear,Stückcarußen [Larußen?],,,1642,
Stof,Fish,,Unclear,Stückcarußen [Larußen?],,,1643,
Stof,Fish,,Unclear,Stückcarußen [Larußen?],,,1644,
Stof,Fish,,Unclear,Stückcarußen [Larußen?],,,1645,
Stof,Fish,,Unclear,Stückcarußen [Larußen?],,,1646,
Stof,Fish,,Unclear,Stückcarußen [Larußen?],,,1647,
Stof,Fish,,Unclear,Stückcarußen [Larußen?],,,1648,
Stof,Fish,,Unclear,Stückcarußen [Larußen?],,,1649,
Stof,Fish,,Unclear,Stückcarußen [Larußen?],,,1650,
Stof,Fish,,Unclear,Stückcarußen [Larußen?],,,1651,
Stof,Fish,,Unclear,Stückcarußen [Larußen?],,,1652,
Stof,Fish,,Unclear,Stückcarußen [Larußen?],,,1653,
Stof,Fish,,Unclear,Stückcarußen [Larußen?],,,1654,
Stof,Fish,,Unclear,Stückcarußen [Larußen?],,,1655,
Stof,Fish,,Unclear,Stückcarußen [Larußen?],,,1656,
Stof,Fish,,Unclear,Stückcarußen [Larußen?],,,1657,
Stof,Fish,,Unclear,Stückcarußen [Larußen?],,,1658,
Stof,Fish,,Unclear,Stückcarußen [Larußen?],,,1659,
Stof,Fish,,Unclear,Stückcarußen [Larußen?],,,1660,
Stof,Fish,,Unclear,Stückcarußen [Larußen?],,,1661,
Stof,Fish,,Unclear,Stückcarußen [Larußen?],,,1662,
Stof,Fish,,Unclear,Stückcarußen [Larußen?],,,1663,
Stof,Fish,,Unclear,Stückcarußen [Larußen?],,,1664,
Stof,Fish,,Unclear,Stückcarußen [Larußen?],,,1665,
Stof,Fish,,Unclear,Stückcarußen [Larußen?],,,1666,
Stof,Fish,,Unclear,Stückcarußen [Larußen?],,,1667,
Stof,Fish,,Unclear,Stückcarußen [Larußen?],,,1668,
Stof,Fish,,Unclear,Stückcarußen [Larußen?],,,1669,
Stof,Fish,,Unclear,Stückcarußen [Larußen?],,,1670,
Stof,Fish,,Unclear,Stückcarußen [Larußen?],,,1671,
Stof,Fish,,Unclear,Stückcarußen [Larußen?],,,1672,
Stof,Fish,,Unclear,Stückcarußen [Larußen?],,,1673,
Stof,Fish,,Unclear,Stückcarußen [Larußen?],,,1674,
Stof,Fish,,Unclear,Stückcarußen [Larußen?],,,1675,
Stof,Fish,,Unclear,Stückcarußen [Larußen?],,,1676,
Stof,Fish,,Unclear,Stückcarußen [Larußen?],,,1677,
Stof,Fish,,Unclear,Stückcarußen [Larußen?],,,1678,
Stof,Fish,,Unclear,Stückcarußen [Larußen?],,,1679,
Stof,Fish,,Unclear,Stückcarußen [Larußen?],,,1680,
Stof,Fish,,Unclear,Stückcarußen [Larußen?],,,1681,
Stof,Fish,,Unclear,Stückcarußen [Larußen?],,,1682,
Stof,Fish,,Unclear,Stückcarußen [Larußen?],,,1683,
Stof,Fish,,Unclear,Stückcarußen [Larußen?],,,1684,
Stof,Fish,,Unclear,Stückcarußen [Larußen?],,,1685,
Stof,Fish,,Unclear,Stückcarußen [Larußen?],,,1686,
Stof,Fish,,Unclear,Stückcarußen [Larußen?],,,1687,
Stof,Fish,,Unclear,Stückcarußen [Larußen?],,,1688,
Stof,Fish,,Unclear,Speißcarußin,,,1640,
Stof,Fish,,Unclear,Speißcarußin,,1776,1641,
Stof,Fish,,Unclear,Speißcarußin,,,1642,
Stof,Fish,,Unclear,Speißcarußin,,,1643,
Stof,Fish,,Unclear,Speißcarußin,,,1644,
Stof,Fish,,Unclear,Speißcarußin,,1321,1645,
Stof,Fish,,Unclear,Speißcarußin,,,1646,
Stof,Fish,,Unclear,Speißcarußin,,,1647,
Stof,Fish,,Unclear,Speißcarußin,,,1648,
Stof,Fish,,Unclear,Speißcarußin,,,1649,
Stof,Fish,,Unclear,Speißcarußin,,,1650,
Stof,Fish,,Unclear,Speißcarußin,,,1651,
Stof,Fish,,Unclear,Speißcarußin,,,1652,
Stof,Fish,,Unclear,Speißcarußin,,,1653,
Stof,Fish,,Unclear,Speißcarußin,,,1654,
Stof,Fish,,Unclear,Speißcarußin,,,1655,
Stof,Fish,,Unclear,Speißcarußin,,,1656,
Stof,Fish,,Unclear,Speißcarußin,,,1657,
Stof,Fish,,Unclear,Speißcarußin,,,1658,
Stof,Fish,,Unclear,Speißcarußin,,,1659,
Stof,Fish,,Unclear,Speißcarußin,,,1660,
Stof,Fish,,Unclear,Speißcarußin,,,1661,
Stof,Fish,,Unclear,Speißcarußin,,,1662,
Stof,Fish,,Unclear,Speißcarußin,,,1663,
Stof,Fish,,Unclear,Speißcarußin,,,1664,
Stof,Fish,,Unclear,Speißcarußin,,,1665,
Stof,Fish,,Unclear,Speißcarußin,,,1666,
Stof,Fish,,Unclear,Speißcarußin,,,1667,
Stof,Fish,,Unclear,Speißcarußin,,0,1668,
Stof,Fish,,Unclear,Speißcarußin,,,1669,
Stof,Fish,,Unclear,Speißcarußin,,,1670,
Stof,Fish,,Unclear,Speißcarußin,,,1671,
Stof,Fish,,Unclear,Speißcarußin,,,1672,
Stof,Fish,,Unclear,Speißcarußin,,,1673,
Stof,Fish,,Unclear,Speißcarußin,,,1674,
Stof,Fish,,Unclear,Speißcarußin,,,1675,
Stof,Fish,,Unclear,Speißcarußin,,,1676,
Stof,Fish,,Unclear,Speißcarußin,,,1677,
Stof,Fish,,Unclear,Speißcarußin,,,1678,
Stof,Fish,,Unclear,Speißcarußin,,,1679,
Stof,Fish,,Unclear,Speißcarußin,,,1680,
Stof,Fish,,Unclear,Speißcarußin,,,1681,
Stof,Fish,,Unclear,Speißcarußin,,,1682,
Stof,Fish,,Unclear,Speißcarußin,,,1683,
Stof,Fish,,Unclear,Speißcarußin,,,1684,
Stof,Fish,,Unclear,Speißcarußin,,,1685,
Stof,Fish,,Unclear,Speißcarußin,,,1686,
Stof,Fish,,Unclear,Speißcarußin,,,1687,
Stof,Fish,,Unclear,Speißcarußin,,,1688,
Stof,Fish,,Speißfische,Speißfische,,,1640,
Stof,Fish,,Speißfische,Speißfische,,5280,1641,
Stof,Fish,,Speißfische,Speißfische,,,1642,
Stof,Fish,,Speißfische,Speißfische,,,1643,
Stof,Fish,,Speißfische,Speißfische,,4032,1644,
Stof,Fish,,Speißfische,Speißfische,,3576,1645,
Stof,Fish,,Speißfische,Speißfische,,504,1646,
Stof,Fish,,Speißfische,Speißfische,,,1647,
Stof,Fish,,Speißfische,Speißfische,,,1648,
Stof,Fish,,Speißfische,Speißfische,,,1649,
Stof,Fish,,Speißfische,Speißfische,,,1650,
Stof,Fish,,Speißfische,Speißfische,,,1651,
Stof,Fish,,Speißfische,Speißfische,,,1652,
Stof,Fish,,Speißfische,Speißfische,,,1653,
Stof,Fish,,Speißfische,Speißfische,,,1654,
Stof,Fish,,Speißfische,Speißfische,,,1655,
Stof,Fish,,Speißfische,Speißfische,,,1656,
Stof,Fish,,Speißfische,Speißfische,,,1657,
Stof,Fish,,Speißfische,Speißfische,,,1658,
Stof,Fish,,Speißfische,Speißfische,,288,1659,
Stof,Fish,,Speißfische,Speißfische,,,1660,
Stof,Fish,,Speißfische,Speißfische,,,1661,
Stof,Fish,,Speißfische,Speißfische,,,1662,
Stof,Fish,,Speißfische,Speißfische,,1188,1663,
Stof,Fish,,Speißfische,Speißfische,,,1664,
Stof,Fish,,Speißfische,Speißfische,,,1665,
Stof,Fish,,Speißfische,Speißfische,,,1666,
Stof,Fish,,Speißfische,Speißfische,,,1667,
Stof,Fish,,Speißfische,Speißfische,,156,1668,
Stof,Fish,,Speißfische,Speißfische,,,1669,
Stof,Fish,,Speißfische,Speißfische,,,1670,
Stof,Fish,,Speißfische,Speißfische,,,1671,
Stof,Fish,,Speißfische,Speißfische,,,1672,
Stof,Fish,,Speißfische,Speißfische,,,1673,
Stof,Fish,,Speißfische,Speißfische,,,1674,
Stof,Fish,,Speißfische,Speißfische,,,1675,
Stof,Fish,,Speißfische,Speißfische,,,1676,
Stof,Fish,,Speißfische,Speißfische,,,1677,
Stof,Fish,,Speißfische,Speißfische,,,1678,
Stof,Fish,,Speißfische,Speißfische,,84,1679,
Stof,Fish,,Speißfische,Speißfische,,,1680,
Stof,Fish,,Speißfische,Speißfische,,,1681,
Stof,Fish,,Speißfische,Speißfische,,,1682,
Stof,Fish,,Speißfische,Speißfische,,,1683,
Stof,Fish,,Speißfische,Speißfische,,,1684,
Stof,Fish,,Speißfische,Speißfische,,,1685,
Stof,Fish,,Speißfische,Speißfische,,,1686,
Stof,Fish,,Speißfische,Speißfische,,,1687,
Stof,Fish,,Speißfische,Speißfische,,,1688,
Stof,Fish,,Tench,Schleien,,,1640,
Stof,Fish,,Tench,Schleien,,1,1641,
Stof,Fish,,Tench,Schleien,,,1642,
Stof,Fish,,Tench,Schleien,,,1643,
Stof,Fish,,Tench,Schleien,,,1644,
Stof,Fish,,Tench,Schleien,,266,1645,
Stof,Fish,,Tench,Schleien,,,1646,
Stof,Fish,,Tench,Schleien,,,1647,
Stof,Fish,,Tench,Schleien,,,1648,
Stof,Fish,,Tench,Schleien,,,1649,
Stof,Fish,,Tench,Schleien,,,1650,
Stof,Fish,,Tench,Schleien,,,1651,
Stof,Fish,,Tench,Schleien,,,1652,
Stof,Fish,,Tench,Schleien,,,1653,
Stof,Fish,,Tench,Schleien,,,1654,
Stof,Fish,,Tench,Schleien,,,1655,
Stof,Fish,,Tench,Schleien,,,1656,
Stof,Fish,,Tench,Schleien,,,1657,
Stof,Fish,,Tench,Schleien,,,1658,
Stof,Fish,,Tench,Schleien,,,1659,
Stof,Fish,,Tench,Schleien,,,1660,
Stof,Fish,,Tench,Schleien,,,1661,
Stof,Fish,,Tench,Schleien,,,1662,
Stof,Fish,,Tench,Schleien,,,1663,
Stof,Fish,,Tench,Schleien,,,1664,
Stof,Fish,,Tench,Schleien,,,1665,
Stof,Fish,,Tench,Schleien,,,1666,
Stof,Fish,,Tench,Schleien,,,1667,
Stof,Fish,,Tench,Schleien,,,1668,
Stof,Fish,,Tench,Schleien,,,1669,
Stof,Fish,,Tench,Schleien,,,1670,
Stof,Fish,,Tench,Schleien,,,1671,
Stof,Fish,,Tench,Schleien,,,1672,
Stof,Fish,,Tench,Schleien,,,1673,
Stof,Fish,,Tench,Schleien,,,1674,
Stof,Fish,,Tench,Schleien,,,1675,
Stof,Fish,,Tench,Schleien,,,1676,
Stof,Fish,,Tench,Schleien,,,1677,
