unit,category,use,translation,item,subcategory,value,date,source,jason_notes
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled lamb,Pökel Lämmer,other,,1642,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled lamb,Pökel Lämmer,other,,1643,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled lamb,Pökel Lämmer,other,55.5,1644,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled lamb,Pökel Lämmer,other,,1645,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled lamb,Pökel Lämmer,other,,1646,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled lamb,Pökel Lämmer,other,,1647,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled lamb,Pökel Lämmer,other,,1648,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled lamb,Pökel Lämmer,other,,1649,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled lamb,Pökel Lämmer,other,,1650,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled lamb,Pökel Lämmer,other,,1651,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled lamb,Pökel Lämmer,other,,1652,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled lamb,Pökel Lämmer,other,,1653,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled lamb,Pökel Lämmer,other,,1654,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled lamb,Pökel Lämmer,other,,1655,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled lamb,Pökel Lämmer,other,,1656,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled lamb,Pökel Lämmer,other,,1657,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled lamb,Pökel Lämmer,other,,1658,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled lamb,Pökel Lämmer,other,0,1659,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled lamb,Pökel Lämmer,other,,1660,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled lamb,Pökel Lämmer,other,,1661,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled lamb,Pökel Lämmer,other,,1662,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled lamb,Pökel Lämmer,other,,1663,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled lamb,Pökel Lämmer,other,,1664,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled lamb,Pökel Lämmer,other,,1665,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled lamb,Pökel Lämmer,other,,1666,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled lamb,Pökel Lämmer,other,,1667,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled lamb,Pökel Lämmer,other,,1668,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled lamb,Pökel Lämmer,other,,1669,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled lamb,Pökel Lämmer,other,,1670,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled lamb,Pökel Lämmer,other,,1671,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled lamb,Pökel Lämmer,other,,1672,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled lamb,Pökel Lämmer,other,,1673,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled lamb,Pökel Lämmer,other,,1674,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled lamb,Pökel Lämmer,other,,1675,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled lamb,Pökel Lämmer,other,,1676,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled lamb,Pökel Lämmer,other,,1677,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled lamb,Pökel Lämmer,other,,1678,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled lamb,Pökel Lämmer,other,,1679,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled lamb,Pökel Lämmer,other,,1680,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled lamb,Pökel Lämmer,other,,1681,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled lamb,Pökel Lämmer,other,,1682,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled lamb,Pökel Lämmer,other,,1683,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled lamb,Pökel Lämmer,other,,1684,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled lamb,Pökel Lämmer,other,,1685,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled lamb,Pökel Lämmer,other,,1686,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled lamb,Pökel Lämmer,other,,1687,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled lamb,Pökel Lämmer,other,,1688,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled goose,Pökel Gänße,preserved,,1640,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled goose,Pökel Gänße,preserved,288,1641,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled goose,Pökel Gänße,preserved,,1642,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled goose,Pökel Gänße,preserved,,1643,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled goose,Pökel Gänße,preserved,,1644,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled goose,Pökel Gänße,preserved,7,1645,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled goose,Pökel Gänße,preserved,,1646,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled goose,Pökel Gänße,preserved,,1647,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled goose,Pökel Gänße,preserved,,1648,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled goose,Pökel Gänße,preserved,,1649,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled goose,Pökel Gänße,preserved,,1650,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled goose,Pökel Gänße,preserved,,1651,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled goose,Pökel Gänße,preserved,,1652,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled goose,Pökel Gänße,preserved,,1653,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled goose,Pökel Gänße,preserved,,1654,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled goose,Pökel Gänße,preserved,,1655,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled goose,Pökel Gänße,preserved,,1656,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled goose,Pökel Gänße,preserved,,1657,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled goose,Pökel Gänße,preserved,,1658,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled goose,Pökel Gänße,preserved,0,1659,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled goose,Pökel Gänße,preserved,,1660,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled goose,Pökel Gänße,preserved,,1661,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled goose,Pökel Gänße,preserved,,1662,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled goose,Pökel Gänße,preserved,,1663,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled goose,Pökel Gänße,preserved,,1664,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled goose,Pökel Gänße,preserved,,1665,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled goose,Pökel Gänße,preserved,,1666,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled goose,Pökel Gänße,preserved,,1667,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled goose,Pökel Gänße,preserved,,1668,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled goose,Pökel Gänße,preserved,,1669,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled goose,Pökel Gänße,preserved,,1670,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled goose,Pökel Gänße,preserved,,1671,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled goose,Pökel Gänße,preserved,,1672,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled goose,Pökel Gänße,preserved,,1673,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled goose,Pökel Gänße,preserved,,1674,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled goose,Pökel Gänße,preserved,,1675,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled goose,Pökel Gänße,preserved,,1676,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled goose,Pökel Gänße,preserved,,1677,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled goose,Pökel Gänße,preserved,,1678,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled goose,Pökel Gänße,preserved,,1679,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled goose,Pökel Gänße,preserved,,1680,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled goose,Pökel Gänße,preserved,,1681,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled goose,Pökel Gänße,preserved,,1682,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled goose,Pökel Gänße,preserved,,1683,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled goose,Pökel Gänße,preserved,,1684,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled goose,Pökel Gänße,preserved,,1685,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled goose,Pökel Gänße,preserved,,1686,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled goose,Pökel Gänße,preserved,,1687,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled goose,Pökel Gänße,preserved,,1688,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled castrated ram (wether),Pökell Schäpsen,,,1640,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled castrated ram (wether),Pökell Schäpsen,,,1641,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled castrated ram (wether),Pökell Schäpsen,,,1642,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled castrated ram (wether),Pökell Schäpsen,,,1643,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled castrated ram (wether),Pökell Schäpsen,,,1644,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled castrated ram (wether),Pökell Schäpsen,,,1645,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled castrated ram (wether),Pökell Schäpsen,,,1646,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled castrated ram (wether),Pökell Schäpsen,,,1647,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled castrated ram (wether),Pökell Schäpsen,,,1648,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled castrated ram (wether),Pökell Schäpsen,,,1649,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled castrated ram (wether),Pökell Schäpsen,,,1650,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled castrated ram (wether),Pökell Schäpsen,,,1651,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled castrated ram (wether),Pökell Schäpsen,,,1652,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled castrated ram (wether),Pökell Schäpsen,,,1653,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled castrated ram (wether),Pökell Schäpsen,,,1654,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled castrated ram (wether),Pökell Schäpsen,,,1655,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled castrated ram (wether),Pökell Schäpsen,,,1656,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled castrated ram (wether),Pökell Schäpsen,,,1657,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled castrated ram (wether),Pökell Schäpsen,,,1658,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled castrated ram (wether),Pökell Schäpsen,,,1659,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled castrated ram (wether),Pökell Schäpsen,,,1660,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled castrated ram (wether),Pökell Schäpsen,,,1661,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled castrated ram (wether),Pökell Schäpsen,,,1662,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled castrated ram (wether),Pökell Schäpsen,,,1663,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled castrated ram (wether),Pökell Schäpsen,,40,1664,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled castrated ram (wether),Pökell Schäpsen,,,1665,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled castrated ram (wether),Pökell Schäpsen,,,1666,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled castrated ram (wether),Pökell Schäpsen,,,1667,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled castrated ram (wether),Pökell Schäpsen,,,1668,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled castrated ram (wether),Pökell Schäpsen,,,1669,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled castrated ram (wether),Pökell Schäpsen,,,1670,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled castrated ram (wether),Pökell Schäpsen,,,1671,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled castrated ram (wether),Pökell Schäpsen,,,1672,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled castrated ram (wether),Pökell Schäpsen,,,1673,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled castrated ram (wether),Pökell Schäpsen,,,1674,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled castrated ram (wether),Pökell Schäpsen,,,1675,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled castrated ram (wether),Pökell Schäpsen,,,1676,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled castrated ram (wether),Pökell Schäpsen,,,1677,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled castrated ram (wether),Pökell Schäpsen,,,1678,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled castrated ram (wether),Pökell Schäpsen,,,1679,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled castrated ram (wether),Pökell Schäpsen,,,1680,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled castrated ram (wether),Pökell Schäpsen,,,1681,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled castrated ram (wether),Pökell Schäpsen,,,1682,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled castrated ram (wether),Pökell Schäpsen,,,1683,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled castrated ram (wether),Pökell Schäpsen,,,1684,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled castrated ram (wether),Pökell Schäpsen,,,1685,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled castrated ram (wether),Pökell Schäpsen,,,1686,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled castrated ram (wether),Pökell Schäpsen,,,1687,,
Stück (Piece),Meat,preserved (brined/pickled),brined/pickled castrated ram (wether),Pökell Schäpsen,,,1688,,
Stück (Piece),Meat,preserved (cured),dried beef,Treügrindtfleisch,Beef,,1640,,
Stück (Piece),Meat,preserved (cured),dried beef,Treügrindtfleisch,Beef,506,1641,,
Stück (Piece),Meat,preserved (cured),dried beef,Treügrindtfleisch,Beef,,1642,,
Stück (Piece),Meat,preserved (cured),dried beef,Treügrindtfleisch,Beef,,1643,,
Stück (Piece),Meat,preserved (cured),dried beef,Treügrindtfleisch,Beef,482,1644,,
Stück (Piece),Meat,preserved (cured),dried beef,Treügrindtfleisch,Beef,611,1645,,
Stück (Piece),Meat,preserved (cured),dried beef,Treügrindtfleisch,Beef,643,1646,,
Stück (Piece),Meat,preserved (cured),dried beef,Treügrindtfleisch,Beef,,1647,,
Stück (Piece),Meat,preserved (cured),dried beef,Treügrindtfleisch,Beef,,1648,,
Stück (Piece),Meat,preserved (cured),dried beef,Treügrindtfleisch,Beef,,1649,,
Stück (Piece),Meat,preserved (cured),dried beef,Treügrindtfleisch,Beef,,1650,,
Stück (Piece),Meat,preserved (cured),dried beef,Treügrindtfleisch,Beef,,1651,,
Stück (Piece),Meat,preserved (cured),dried beef,Treügrindtfleisch,Beef,,1652,,
Stück (Piece),Meat,preserved (cured),dried beef,Treügrindtfleisch,Beef,,1653,,
Stück (Piece),Meat,preserved (cured),dried beef,Treügrindtfleisch,Beef,,1654,,
Stück (Piece),Meat,preserved (cured),dried beef,Treügrindtfleisch,Beef,,1655,,
Stück (Piece),Meat,preserved (cured),dried beef,Treügrindtfleisch,Beef,,1656,,
Stück (Piece),Meat,preserved (cured),dried beef,Treügrindtfleisch,Beef,,1657,,
Stück (Piece),Meat,preserved (cured),dried beef,Treügrindtfleisch,Beef,,1658,,
Stück (Piece),Meat,preserved (cured),dried beef,Treügrindtfleisch,Beef,0,1659,,
Stück (Piece),Meat,preserved (cured),dried beef,Treügrindtfleisch,Beef,,1660,,
Stück (Piece),Meat,preserved (cured),dried beef,Treügrindtfleisch,Beef,,1661,,
Stück (Piece),Meat,preserved (cured),dried beef,Treügrindtfleisch,Beef,,1662,,
Stück (Piece),Meat,preserved (cured),dried beef,Treügrindtfleisch,Beef,142,1663,,
Stück (Piece),Meat,preserved (cured),dried beef,Treügrindtfleisch,Beef,152,1664,,
Stück (Piece),Meat,preserved (cured),dried beef,Treügrindtfleisch,Beef,,1665,,
Stück (Piece),Meat,preserved (cured),dried beef,Treügrindtfleisch,Beef,,1666,,
Stück (Piece),Meat,preserved (cured),dried beef,Treügrindtfleisch,Beef,,1667,,
Stück (Piece),Meat,preserved (cured),dried beef,Treügrindtfleisch,Beef,9,1668,,
Stück (Piece),Meat,preserved (cured),dried beef,Treügrindtfleisch,Beef,,1669,,
Stück (Piece),Meat,preserved (cured),dried beef,Treügrindtfleisch,Beef,10,1670,,
Stück (Piece),Meat,preserved (cured),dried beef,Treügrindtfleisch,Beef,64,1671,,
Stück (Piece),Meat,preserved (cured),dried beef,Treügrindtfleisch,Beef,80,1672,,
Stück (Piece),Meat,preserved (cured),dried beef,Treügrindtfleisch,Beef,68,1673,,
Stück (Piece),Meat,preserved (cured),dried beef,Treügrindtfleisch,Beef,,1674,,
Stück (Piece),Meat,preserved (cured),dried beef,Treügrindtfleisch,Beef,,1675,,
Stück (Piece),Meat,preserved (cured),dried beef,Treügrindtfleisch,Beef,,1676,,
Stück (Piece),Meat,preserved (cured),dried beef,Treügrindtfleisch,Beef,,1677,,
Stück (Piece),Meat,preserved (cured),dried beef,Treügrindtfleisch,Beef,,1678,,
Stück (Piece),Meat,preserved (cured),dried beef,Treügrindtfleisch,Beef,8,1679,,
Stück (Piece),Meat,preserved (cured),dried beef,Treügrindtfleisch,Beef,,1680,,
Stück (Piece),Meat,preserved (cured),dried beef,Treügrindtfleisch,Beef,4,1681,,
Stück (Piece),Meat,preserved (cured),dried beef,Treügrindtfleisch,Beef,,1682,,
Stück (Piece),Meat,preserved (cured),dried beef,Treügrindtfleisch,Beef,,1683,,
Stück (Piece),Meat,preserved (cured),dried beef,Treügrindtfleisch,Beef,,1684,,
Stück (Piece),Meat,preserved (cured),dried beef,Treügrindtfleisch,Beef,,1685,,
Stück (Piece),Meat,preserved (cured),dried beef,Treügrindtfleisch,Beef,,1686,,
Stück (Piece),Meat,preserved (cured),dried beef,Treügrindtfleisch,Beef,,1687,,
Stück (Piece),Meat,preserved (cured),dried beef,Treügrindtfleisch,Beef,,1688,,
Stück (Piece),Meat,preserved (cured),dried sheep,Treüge Schäpsen und Schaaf (1659),other,,1640,,
Stück (Piece),Meat,preserved (cured),dried sheep,Treüge Schäpsen und Schaaf (1659),other,8,1641,,
Stück (Piece),Meat,preserved (cured),dried sheep,Treüge Schäpsen und Schaaf (1659),other,,1642,,
Stück (Piece),Meat,preserved (cured),dried sheep,Treüge Schäpsen und Schaaf (1659),other,,1643,,
Stück (Piece),Meat,preserved (cured),dried sheep,Treüge Schäpsen und Schaaf (1659),other,148.25,1644,,
Stück (Piece),Meat,preserved (cured),dried sheep,Treüge Schäpsen und Schaaf (1659),other,,1645,,
Stück (Piece),Meat,preserved (cured),dried sheep,Treüge Schäpsen und Schaaf (1659),other,35.25,1646,,
Stück (Piece),Meat,preserved (cured),dried sheep,Treüge Schäpsen und Schaaf (1659),other,,1647,,
Stück (Piece),Meat,preserved (cured),dried sheep,Treüge Schäpsen und Schaaf (1659),other,,1648,,
Stück (Piece),Meat,preserved (cured),dried sheep,Treüge Schäpsen und Schaaf (1659),other,,1649,,
Stück (Piece),Meat,preserved (cured),dried sheep,Treüge Schäpsen und Schaaf (1659),other,,1650,,
Stück (Piece),Meat,preserved (cured),dried sheep,Treüge Schäpsen und Schaaf (1659),other,,1651,,
Stück (Piece),Meat,preserved (cured),dried sheep,Treüge Schäpsen und Schaaf (1659),other,,1652,,
Stück (Piece),Meat,preserved (cured),dried sheep,Treüge Schäpsen und Schaaf (1659),other,,1653,,
Stück (Piece),Meat,preserved (cured),dried sheep,Treüge Schäpsen und Schaaf (1659),other,,1654,,
Stück (Piece),Meat,preserved (cured),dried sheep,Treüge Schäpsen und Schaaf (1659),other,,1655,,
Stück (Piece),Meat,preserved (cured),dried sheep,Treüge Schäpsen und Schaaf (1659),other,,1656,,
Stück (Piece),Meat,preserved (cured),dried sheep,Treüge Schäpsen und Schaaf (1659),other,,1657,,
Stück (Piece),Meat,preserved (cured),dried sheep,Treüge Schäpsen und Schaaf (1659),other,,1658,,
Stück (Piece),Meat,preserved (cured),dried sheep,Treüge Schäpsen und Schaaf (1659),other,0,1659,,
Stück (Piece),Meat,preserved (cured),dried sheep,Treüge Schäpsen und Schaaf (1659),other,,1660,,
